289.00	0.8293	0.0017	0.0009	0.0009	0.1671
290.00	0.8292	0.0017	0.0009	0.0009	0.1673
291.00	0.8290	0.0017	0.0009	0.0009	0.1675
292.00	0.8289	0.0017	0.0009	0.0009	0.1676
293.00	0.8287	0.0016	0.0009	0.0009	0.1678
294.00	0.8286	0.0016	0.0009	0.0009	0.1680
295.00	0.8284	0.0016	0.0009	0.0009	0.1682
296.00	0.8283	0.0016	0.0009	0.0009	0.1684
297.00	0.8281	0.0016	0.0009	0.0009	0.1685
298.00	0.8280	0.0016	0.0009	0.0009	0.1687
299.00	0.8278	0.0016	0.0009	0.0009	0.1689
300.00	0.8277	0.0015	0.0008	0.0008	0.1691
301.00	0.8276	0.0015	0.0008	0.0008	0.1692
302.00	0.8274	0.0015	0.0008	0.0008	0.1694
303.00	0.8273	0.0015	0.0008	0.0008	0.1696
304.00	0.8271	0.0015	0.0008	0.0008	0.1697
305.00	0.8270	0.0015	0.0008	0.0008	0.1699
306.00	0.8269	0.0015	0.0008	0.0008	0.1700
307.00	0.8267	0.0015	0.0008	0.0008	0.1702
308.00	0.8266	0.0014	0.0008	0.0008	0.1704
309.00	0.8265	0.0014	0.0008	0.0008	0.1705
310.00	0.8264	0.0014	0.0008	0.0008	0.1707
311.00	0.8262	0.0014	0.0008	0.0008	0.1708
312.00	0.8261	0.0014	0.0008	0.0008	0.1710
313.00	0.8260	0.0014	0.0008	0.0008	0.1711
314.00	0.8259	0.0014	0.0007	0.0007	0.1713
315.00	0.8257	0.0013	0.0007	0.0007	0.1714
316.00	0.8256	0.0013	0.0007	0.0007	0.1716
317.00	0.8255	0.0013	0.0007	0.0007	0.1717
318.00	0.8254	0.0013	0.0007	0.0007	0.1719
319.00	0.8252	0.0013	0.0007	0.0007	0.1720
320.00	0.8251	0.0013	0.0007	0.0007	0.1722
321.00	0.8250	0.0013	0.0007	0.0007	0.1723
322.00	0.8249	0.0013	0.0007	0.0007	0.1724
323.00	0.8248	0.0013	0.0007	0.0007	0.1726
324.00	0.8247	0.0012	0.0007	0.0007	0.1727
325.00	0.8246	0.0012	0.0007	0.0007	0.1729
326.00	0.8244	0.0012	0.0007	0.0007	0.1730
327.00	0.8243	0.0012	0.0007	0.0007	0.1731
328.00	0.8242	0.0012	0.0007	0.0007	0.1733
329.00	0.8241	0.0012	0.0007	0.0007	0.1734
330.00	0.8240	0.0012	0.0006	0.0006	0.1735
331.00	0.8239	0.0012	0.0006	0.0006	0.1736
332.00	0.8238	0.0012	0.0006	0.0006	0.1738
333.00	0.8237	0.0011	0.0006	0.0006	0.1739
334.00	0.8236	0.0011	0.0006	0.0006	0.1740
335.00	0.8235	0.0011	0.0006	0.0006	0.1742
336.00	0.8234	0.0011	0.0006	0.0006	0.1743
337.00	0.8233	0.0011	0.0006	0.0006	0.1744
338.00	0.8232	0.0011	0.0006	0.0006	0.1745
339.00	0.8231	0.0011	0.0006	0.0006	0.1746
340.00	0.8230	0.0011	0.0006	0.0006	0.1748
341.00	0.8229	0.0011	0.0006	0.0006	0.1749
342.00	0.8228	0.0011	0.0006	0.0006	0.1750
343.00	0.8227	0.0010	0.0006	0.0006	0.1751
344.00	0.8226	0.0010	0.0006	0.0006	0.1752
345.00	0.8225	0.0010	0.0006	0.0006	0.1753
346.00	0.8224	0.0010	0.0006	0.0006	0.1754
347.00	0.8223	0.0010	0.0006	0.0006	0.1756
348.00	0.8222	0.0010	0.0005	0.0005	0.1757
349.00	0.8222	0.0010	0.0005	0.0005	0.1758
350.00	0.8221	0.0010	0.0005	0.0005	0.1759
351.00	0.8220	0.0010	0.0005	0.0005	0.1760
352.00	0.8219	0.0010	0.0005	0.0005	0.1761
353.00	0.8218	0.0009	0.0005	0.0005	0.1762
354.00	0.8217	0.0009	0.0005	0.0005	0.1763
355.00	0.8216	0.0009	0.0005	0.0005	0.1764
356.00	0.8216	0.0009	0.0005	0.0005	0.1765
357.00	0.8215	0.0009	0.0005	0.0005	0.1766
358.00	0.8214	0.0009	0.0005	0.0005	0.1767
359.00	0.8213	0.0009	0.0005	0.0005	0.1768
360.00	0.8212	0.0009	0.0005	0.0005	0.1769
361.00	0.8211	0.0009	0.0005	0.0005	0.1770
362.00	0.8211	0.0009	0.0005	0.0005	0.1771
363.00	0.8210	0.0009	0.0005	0.0005	0.1772
364.00	0.8209	0.0009	0.0005	0.0005	0.1773
365.00	0.8208	0.0008	0.0005	0.0005	0.1774
366.00	0.8208	0.0008	0.0005	0.0005	0.1775
367.00	0.8207	0.0008	0.0005	0.0005	0.1776
368.00	0.8206	0.0008	0.0005	0.0005	0.1777
369.00	0.8205	0.0008	0.0005	0.0005	0.1778
370.00	0.8205	0.0008	0.0004	0.0004	0.1778
371.00	0.8204	0.0008	0.0004	0.0004	0.1779
372.00	0.8203	0.0008	0.0004	0.0004	0.1780
373.00	0.8202	0.0008	0.0004	0.0004	0.1781
374.00	0.8202	0.0008	0.0004	0.0004	0.1782
375.00	0.8201	0.0008	0.0004	0.0004	0.1783
376.00	0.8200	0.0008	0.0004	0.0004	0.1784
377.00	0.8200	0.0008	0.0004	0.0004	0.1784
378.00	0.8199	0.0007	0.0004	0.0004	0.1785
379.00	0.8198	0.0007	0.0004	0.0004	0.1786
380.00	0.8198	0.0007	0.0004	0.0004	0.1787
381.00	0.8197	0.0007	0.0004	0.0004	0.1788
382.00	0.8196	0.0007	0.0004	0.0004	0.1789
383.00	0.8196	0.0007	0.0004	0.0004	0.1789
384.00	0.8195	0.0007	0.0004	0.0004	0.1790
385.00	0.8194	0.0007	0.0004	0.0004	0.1791
386.00	0.8194	0.0007	0.0004	0.0004	0.1792
387.00	0.8193	0.0007	0.0004	0.0004	0.1792
388.00	0.8192	0.0007	0.0004	0.0004	0.1793
389.00	0.8192	0.0007	0.0004	0.0004	0.1794
390.00	0.8191	0.0007	0.0004	0.0004	0.1795
391.00	0.8191	0.0007	0.0004	0.0004	0.1795
392.00	0.8190	0.0007	0.0004	0.0004	0.1796
393.00	0.8189	0.0006	0.0004	0.0004	0.1797
394.00	0.8189	0.0006	0.0004	0.0004	0.1798
395.00	0.8188	0.0006	0.0004	0.0004	0.1798
396.00	0.8188	0.0006	0.0003	0.0003	0.1799
397.00	0.8187	0.0006	0.0003	0.0003	0.1800
398.00	0.8187	0.0006	0.0003	0.0003	0.1800
399.00	0.8186	0.0006	0.0003	0.0003	0.1801
400.00	0.8185	0.0006	0.0003	0.0003	0.1802
401.00	0.8185	0.0006	0.0003	0.0003	0.1802
402.00	0.8184	0.0006	0.0003	0.0003	0.1803
403.00	0.8184	0.0006	0.0003	0.0003	0.1804
404.00	0.8183	0.0006	0.0003	0.0003	0.1804
405.00	0.8183	0.0006	0.0003	0.0003	0.1805
406.00	0.8182	0.0006	0.0003	0.0003	0.1806
407.00	0.8182	0.0006	0.0003	0.0003	0.1806
408.00	0.8181	0.0006	0.0003	0.0003	0.1807
409.00	0.8181	0.0006	0.0003	0.0003	0.1808
410.00	0.8180	0.0006	0.0003	0.0003	0.1808
411.00	0.8180	0.0005	0.0003	0.0003	0.1809
412.00	0.8179	0.0005	0.0003	0.0003	0.1809
413.00	0.8179	0.0005	0.0003	0.0003	0.1810
414.00	0.8178	0.0005	0.0003	0.0003	0.1811
415.00	0.8178	0.0005	0.0003	0.0003	0.1811
416.00	0.8177	0.0005	0.0003	0.0003	0.1812
417.00	0.8177	0.0005	0.0003	0.0003	0.1812
418.00	0.8176	0.0005	0.0003	0.0003	0.1813
419.00	0.8176	0.0005	0.0003	0.0003	0.1813
420.00	0.8175	0.0005	0.0003	0.0003	0.1814
421.00	0.8175	0.0005	0.0003	0.0003	0.1815
422.00	0.8175	0.0005	0.0003	0.0003	0.1815
423.00	0.8174	0.0005	0.0003	0.0003	0.1816
424.00	0.8174	0.0005	0.0003	0.0003	0.1816
425.00	0.8173	0.0005	0.0003	0.0003	0.1817
426.00	0.8173	0.0005	0.0003	0.0003	0.1817
427.00	0.8172	0.0005	0.0003	0.0003	0.1818
428.00	0.8172	0.0005	0.0003	0.0003	0.1818
429.00	0.8172	0.0005	0.0003	0.0003	0.1819
430.00	0.8171	0.0005	0.0003	0.0003	0.1819
431.00	0.8171	0.0005	0.0002	0.0002	0.1820
432.00	0.8170	0.0004	0.0002	0.0002	0.1820
433.00	0.8170	0.0004	0.0002	0.0002	0.1821
434.00	0.8170	0.0004	0.0002	0.0002	0.1821
435.00	0.8169	0.0004	0.0002	0.0002	0.1822
436.00	0.8169	0.0004	0.0002	0.0002	0.1822
437.00	0.8168	0.0004	0.0002	0.0002	0.1823
438.00	0.8168	0.0004	0.0002	0.0002	0.1823
439.00	0.8168	0.0004	0.0002	0.0002	0.1824
440.00	0.8167	0.0004	0.0002	0.0002	0.1824
441.00	0.8167	0.0004	0.0002	0.0002	0.1825
442.00	0.8166	0.0004	0.0002	0.0002	0.1825
443.00	0.8166	0.0004	0.0002	0.0002	0.1825
444.00	0.8166	0.0004	0.0002	0.0002	0.1826
445.00	0.8165	0.0004	0.0002	0.0002	0.1826
446.00	0.8165	0.0004	0.0002	0.0002	0.1827
447.00	0.8165	0.0004	0.0002	0.0002	0.1827
448.00	0.8164	0.0004	0.0002	0.0002	0.1828
449.00	0.8164	0.0004	0.0002	0.0002	0.1828
450.00	0.8164	0.0004	0.0002	0.0002	0.1828
451.00	0.8163	0.0004	0.0002	0.0002	0.1829
452.00	0.8163	0.0004	0.0002	0.0002	0.1829
453.00	0.8163	0.0004	0.0002	0.0002	0.1830
454.00	0.8162	0.0004	0.0002	0.0002	0.1830
455.00	0.8162	0.0004	0.0002	0.0002	0.1830
456.00	0.8162	0.0004	0.0002	0.0002	0.1831
457.00	0.8161	0.0004	0.0002	0.0002	0.1831
458.00	0.8161	0.0003	0.0002	0.0002	0.1832
459.00	0.8161	0.0003	0.0002	0.0002	0.1832
460.00	0.8160	0.0003	0.0002	0.0002	0.1832
461.00	0.8160	0.0003	0.0002	0.0002	0.1833
462.00	0.8160	0.0003	0.0002	0.0002	0.1833
463.00	0.8159	0.0003	0.0002	0.0002	0.1834
464.00	0.8159	0.0003	0.0002	0.0002	0.1834
465.00	0.8159	0.0003	0.0002	0.0002	0.1834
466.00	0.8159	0.0003	0.0002	0.0002	0.1835
467.00	0.8158	0.0003	0.0002	0.0002	0.1835
468.00	0.8158	0.0003	0.0002	0.0002	0.1835
469.00	0.8158	0.0003	0.0002	0.0002	0.1836
470.00	0.8157	0.0003	0.0002	0.0002	0.1836
471.00	0.8157	0.0003	0.0002	0.0002	0.1836
472.00	0.8157	0.0003	0.0002	0.0002	0.1837
473.00	0.8157	0.0003	0.0002	0.0002	0.1837
474.00	0.8156	0.0003	0.0002	0.0002	0.1837
475.00	0.8156	0.0003	0.0002	0.0002	0.1838
476.00	0.8156	0.0003	0.0002	0.0002	0.1838
477.00	0.8156	0.0003	0.0002	0.0002	0.1838
478.00	0.8155	0.0003	0.0002	0.0002	0.1839
479.00	0.8155	0.0003	0.0002	0.0002	0.1839
480.00	0.8155	0.0003	0.0002	0.0002	0.1839
481.00	0.8155	0.0003	0.0002	0.0002	0.1840
482.00	0.8154	0.0003	0.0002	0.0002	0.1840
